ano,espvida,fectot,mort1,sobre60,e_anosestudo,gini,ppobcri,pren20ricos,pren80,rdpc,rdpc1,rdpc10,rmpob,rpob,theil,emp,theiltrab,t_banagua,t_lixo,t_luz,t_fora6a14,t_fundin_todos,t_m10a14cf,t_mulchefefif014,homemtot,mulhertot,pesorur,pesourb,i_escolaridade,idhm,idhm_l
1991,64.58,5.63,45.27,71.93,7.05,0.66,99.44,70.11,29.89,153.52,18.55,901.96,67.29,98.94,0.8,,,33.54,32.46,52.84,41.03,21.45,0.71,20.57,15826,14673,13841,16658,146,333,0.66
1991,60.95,7.43,59.44,65.79,6.41,0.61,94.13,64.75,35.25,136.69,18.37,708.65,58.71,76.14,0.65,,,6.45,3.83,36.44,24.69,18.38,0.39,18.78,6882,6368,8403,4847,129,356,599
1991,60.91,4.77,59.59,65.73,5.88,0.56,90.75,60.34,39.66,181.11,31.11,832.0,70.65,99.13,0.52,,,8.58,17.91,39.78,29.78,26.97,0.0,35.94,6708,6241,6651,6298,68,321,599
1991,61.87,6.63,55.64,67.35,6.07,0.51,91.17,57.35,42.65,146.24,36.54,613.44,69.24,89.6,0.42,,,15.93,0.0,41.38,58.5,26.38,0.54,7.49,7353,6671,8044,5980,69,264,615
1991,62.29,6.4,53.94,68.07,2.79,0.6,88.59,63.31,36.69,194.68,14.02,931.33,65.06,95.32,0.56,,,3.37,0.47,41.97,58.28,29.35,0.0,29.67,6043,5591,6202,5432,0.06,293,622
1991,63.19,7.45,50.43,69.59,7.69,0.62,85.77,65.9,34.1,203.36,27.76,1047.33,68.03,90.08,0.67,,,23.82,17.89,65.98,25.09,18.91,0.56,15.93,29630,29153,17192,41591,211,414,637
1991,59.56,5.23,65.43,63.44,1.98,0.65,87.94,67.46,32.54,182.72,4.94,977.89,56.75,82.71,0.62,,,9.75,12.79,12.92,84.74,41.62,1.8,28.11,8259,7479,13013,2724,0.03,177,576
1991,63.73,3.74,48.39,70.5,6.46,0.6,66.12,64.75,35.25,379.79,41.96,1901.68,73.2,112.3,0.67,,,67.62,84.49,79.18,30.56,25.58,0.0,20.28,3786,3303,3857,3232,275,461,646
1991,63.73,4.17,48.39,70.5,4.99,0.58,82.59,61.38,38.62,225.09,29.98,995.61,63.32,103.14,0.57,,,42.49,93.36,80.13,32.78,31.16,1.06,16.98,3541,2978,4176,2343,115,353,646
1991,57.34,5.76,75.82,59.7,6.93,0.49,98.2,54.63,45.37,98.89,28.39,408.6,61.97,73.0,0.41,,,2.27,65.89,14.43,51.8,44.97,0.57,5.31,8120,7301,13317,2104,45,236,539
1991,59.56,7.81,65.43,63.44,4.75,0.67,100.0,70.23,29.77,68.96,3.75,379.29,48.03,62.26,0.72,,,10.41,0.0,26.52,61.85,26.95,0.21,7.48,8957,8257,12742,4472,64,206,576
1991,63.07,5.31,50.9,69.38,7.04,0.63,85.46,66.91,33.09,237.56,30.22,1264.89,68.31,100.63,0.67,,,10.92,35.88,38.09,33.28,22.44,0.0,9.55,11891,11249,16305,6835,0.15,388,635
1991,59.56,7.66,65.43,63.44,6.0,0.67,95.55,68.94,31.06,73.64,0.0,359.8,31.49,48.45,0.52,,,11.86,0.0,42.96,35.51,20.68,0.0,10.88,6525,6045,7465,5105,69,269,576
1991,61.85,7.45,55.7,67.32,5.46,0.61,100.0,64.23,35.77,87.92,13.36,463.53,80.99,122.48,0.68,,,6.43,18.38,79.14,37.3,15.67,0.0,8.85,2372,2167,1129,3410,153,354,614
1991,64.58,7.47,45.27,71.93,7.37,0.47,82.3,51.39,48.61,215.44,48.77,781.19,83.26,125.22,0.38,,,7.52,6.84,37.88,31.65,26.63,1.74,11.42,3034,2669,3462,2241,128,373,0.66
1991,65.15,6.14,43.21,72.91,5.41,0.56,88.89,60.34,39.66,186.06,28.01,835.55,69.73,99.33,0.52,,,8.51,29.44,76.97,48.46,20.16,1.16,18.81,14074,13849,8101,19822,154,333,669
1991,57.34,7.28,75.82,59.7,5.07,0.42,96.62,49.12,50.88,83.86,25.52,276.95,58.28,71.14,0.28,,,2.01,0.0,31.62,81.85,32.5,0.0,11.41,12851,12535,17870,7516,27,151,539
1991,64.58,5.84,47.14,71.93,6.27,0.53,84.72,55.72,44.28,190.81,23.43,764.2,68.24,104.36,0.43,,,26.1,42.36,76.7,47.11,19.47,0.0,18.39,27531,26439,14913,39057,144,349,0.66
1991,60.91,6.08,59.59,65.73,5.22,0.47,95.06,50.91,49.09,103.68,16.69,344.08,62.73,81.42,0.32,,,8.87,3.08,71.16,47.81,25.16,0.0,11.17,5096,4938,7543,2491,0.06,257,599
1991,62.17,7.92,54.43,67.86,4.58,0.5,100.0,54.04,45.96,103.53,18.26,392.62,73.53,115.18,0.46,,,0.37,0.0,50.46,29.95,26.0,0.0,2.89,2876,2531,4102,1305,0.05,0.29,0.62
1991,60.95,6.65,59.44,65.79,6.45,0.62,90.03,66.32,33.68,204.23,28.78,1103.22,66.72,95.09,0.7,,,10.34,69.94,61.0,27.83,15.95,0.31,13.95,6027,5301,5185,6143,176,386,599
1991,60.91,4.92,59.59,65.73,5.21,0.49,97.65,54.64,45.36,82.23,18.81,309.98,50.77,66.22,0.4,,,5.2,11.21,36.07,46.67,10.55,0.0,15.34,9303,8370,11702,5971,57,254,599
1991,60.44,5.07,76.72,64.86,4.62,0.5,66.78,50.81,49.19,254.07,26.27,829.97,55.63,107.97,0.35,,,12.35,0.0,35.94,56.73,23.63,0.0,3.51,8863,2105,10968,0,65,333,591
1991,59.44,5.07,59.55,64.02,4.52,0.68,88.34,70.4,29.6,174.91,0.0,914.04,45.12,67.83,0.66,,,13.99,0.0,45.47,43.08,33.68,0.0,10.42,6904,4307,7855,3356,108,306,574
1991,64.27,3.51,41.28,72.35,8.26,0.57,51.18,60.7,39.3,575.35,81.57,2548.8,84.58,139.67,0.58,,,57.57,81.08,96.18,20.48,16.58,0.0,21.38,61448,60882,2173,120157,405,529,655
1991,60.44,5.83,76.72,64.86,3.18,0.66,83.83,69.39,30.61,202.84,0.9,995.77,48.39,74.48,0.62,,,16.67,22.54,27.06,68.82,31.95,0.0,6.65,2704,2364,3847,1221,122,0.34,591
1991,63.69,4.71,45.43,70.31,3.82,0.56,81.22,58.11,41.89,215.73,9.03,849.61,53.11,95.51,0.43,,,9.99,0.0,26.47,57.83,34.08,4.41,15.19,2632,2112,4744,0,57,301,645
1991,63.69,5.19,45.43,70.31,6.96,0.61,74.73,66.11,33.89,309.85,37.77,1571.73,77.27,118.61,0.65,,,34.33,11.06,82.52,36.03,18.71,1.57,21.55,4548,3811,3219,5139,197,405,645
1991,56.56,6.79,72.5,59.04,6.59,0.83,94.19,86.58,13.42,69.24,0.0,475.8,19.17,30.19,0.54,,,1.59,0.0,20.92,36.97,41.95,0.0,1.88,2410,2140,4550,0,0.08,249,526
1991,59.44,4.56,59.55,64.02,4.23,0.63,90.3,65.47,34.53,171.73,1.52,846.31,51.62,84.69,0.58,,,60.46,0.0,86.93,48.74,20.42,0.0,8.49,1285,1065,2350,0,0.14,358,574
1991,64.27,4.56,41.28,72.35,6.47,0.68,79.61,70.52,29.48,231.77,0.0,1174.77,49.75,78.96,0.6,,,38.05,1.71,67.47,34.33,27.95,0.0,8.02,7042,4125,5945,5222,126,374,655
1991,56.56,6.12,72.5,59.04,6.93,0.81,88.48,84.24,15.76,109.61,0.0,676.36,22.53,32.66,0.39,,,17.94,36.39,29.38,35.96,15.96,2.91,11.57,2698,2413,3965,1146,153,278,526
1991,63.69,3.96,45.43,70.31,7.56,0.61,79.1,62.21,37.79,218.75,5.43,908.95,46.79,85.72,0.51,,,32.79,0.0,40.42,22.83,23.57,0.0,8.6,4791,2608,7399,0,144,378,645
1991,60.44,7.45,76.72,64.86,5.23,0.66,87.44,70.04,29.96,221.41,31.83,1262.86,61.98,89.66,0.79,,,3.91,0.0,41.76,33.79,28.97,2.77,16.4,3016,2567,5582,0,69,324,591
1991,64.27,5.77,41.28,72.35,7.57,0.64,87.57,65.13,34.87,201.75,2.45,970.87,47.3,89.33,0.58,,,13.57,0.0,57.94,35.38,24.28,0.0,14.9,3641,1786,3118,2309,0.11,365,655
1991,63.69,5.39,45.43,70.31,6.83,0.64,80.28,66.55,33.45,277.82,30.26,1451.62,65.59,102.16,0.77,,,12.64,4.69,72.97,27.43,36.06,1.0,0.0,1936,1755,1422,2268,132,348,645
1991,59.44,4.38,59.55,64.02,5.53,0.86,96.09,91.94,8.06,56.02,0.0,402.07,13.86,25.69,0.39,,,3.7,0.0,12.04,63.17,33.88,0.0,14.94,6281,3350,9631,0,72,201,574
1991,65.15,5.12,44.63,72.13,7.12,0.5,89.1,55.88,44.12,169.25,35.1,687.56,74.29,101.64,0.44,,,36.34,18.11,56.15,30.44,20.57,0.62,13.11,50917,49072,43600,56389,163,386,669
1991,63.23,4.34,52.15,68.73,5.83,0.51,77.53,55.53,44.47,243.37,46.86,999.01,84.23,113.89,0.48,,,10.63,0.0,58.75,32.06,35.01,0.0,25.17,2674,2438,5112,0,125,357,637
1991,62.87,5.93,53.64,68.08,4.23,0.58,100.0,62.73,37.27,131.4,26.27,655.95,78.13,110.13,0.57,,,7.92,19.8,18.51,56.24,32.91,0.32,10.83,19443,17741,31465,5719,41,254,631
1991,62.98,6.02,53.17,68.28,4.34,0.47,91.64,52.53,47.47,139.09,34.6,517.0,72.54,96.17,0.36,,,13.01,0.0,25.46,69.27,22.9,0.66,15.96,10415,9593,15915,4093,0.06,0.25,633
1991,59.53,5.17,68.62,62.14,4.94,0.54,86.41,57.66,42.34,167.45,27.1,658.32,62.0,89.59,0.52,,,6.99,0.0,8.43,59.05,47.55,0.0,4.12,3488,2914,6401,0,44,208,576
1991,60.32,6.12,64.86,63.55,5.04,0.51,92.31,57.09,42.91,143.85,31.87,606.72,68.37,90.88,0.44,,,12.67,8.48,41.78,36.98,26.01,0.27,15.49,24640,22944,27278,20305,116,328,589
1991,66.56,5.37,39.5,74.62,5.54,0.63,77.15,67.03,32.97,296.99,33.9,1527.17,67.63,101.74,0.69,,,45.83,81.46,72.33,37.42,21.47,0.57,14.21,17834,15608,17100,16342,233,395,693
1991,63.14,5.04,52.54,68.56,6.99,0.59,75.52,62.88,37.12,276.44,30.91,1274.35,68.49,104.9,0.6,,,31.68,63.26,66.92,39.78,27.43,0.39,21.96,33855,32086,18925,47016,198,386,636
1991,63.66,6.97,50.4,69.49,1.38,0.39,92.41,45.66,54.34,152.02,47.03,462.51,81.6,114.57,0.25,,,1.48,0.0,19.96,82.07,23.4,0.72,8.49,7446,6838,12305,1979,15,197,644
1991,66.0,2.8,41.5,73.63,7.93,0.54,67.5,58.23,41.77,352.06,61.69,1491.96,84.27,131.36,0.51,,,51.6,31.9,98.92,12.79,17.34,0.22,14.95,118473,125970,175597,68846,417,516,683
1991,61.42,6.09,59.87,65.5,4.73,0.72,94.91,73.51,26.49,91.1,0.0,525.3,35.21,48.22,0.66,,,0.57,0.0,9.8,64.81,29.62,2.02,3.13,7565,5455,13020,0,57,0.25,607
1991,60.32,6.18,64.86,63.55,5.26,0.41,97.89,47.36,52.64,96.21,27.42,299.58,63.91,81.72,0.29,,,2.1,4.16,30.64,45.82,27.63,0.83,11.71,15829,14494,21640,8683,54,238,589
1991,63.68,7.21,50.31,69.53,4.55,0.48,88.08,54.77,45.23,149.85,37.57,571.32,71.95,95.02,0.37,,,2.63,0.0,32.8,48.48,32.15,0.38,8.97,7106,6724,13830,0,52,259,645
1991,64.41,5.53,47.44,70.82,6.13,0.57,94.34,59.76,40.24,100.91,4.82,403.87,47.96,69.33,0.5,,,5.34,11.12,36.39,47.21,31.59,0.54,11.13,5663,5213,8380,2496,82,281,657
1991,59.53,8.29,68.61,62.14,2.44,0.44,93.2,50.41,49.59,111.91,30.26,398.44,70.03,83.05,0.31,,,6.92,0.0,19.77,74.67,21.73,0.0,7.05,7169,6675,11704,2140,0.04,241,576
1991,63.27,6.8,51.99,68.79,5.6,0.51,95.41,56.69,43.31,111.07,25.2,460.01,61.42,76.45,0.45,,,4.01,0.34,42.46,34.27,22.75,0.0,11.72,10274,9360,11757,7877,122,336,638
1991,67.62,4.78,38.38,75.18,4.97,0.67,100.0,71.28,28.72,153.41,19.15,937.1,89.12,127.67,0.83,,,10.47,0.0,25.37,47.94,51.17,0.0,9.79,2822,1435,4257,0,65,305,0.71
1991,67.56,4.92,36.08,76.36,6.08,0.56,74.19,60.39,39.61,286.95,44.38,1263.4,74.28,112.2,0.57,,,35.1,54.28,65.5,20.58,19.22,0.97,14.56,23413,22533,24317,21629,264,447,709
1991,67.62,2.34,38.38,75.18,8.18,0.6,61.44,65.22,34.78,529.93,71.83,2589.94,85.59,136.37,0.66,,,68.29,84.43,98.96,13.5,15.06,0.19,14.52,513822,571174,233477,851519,473,562,0.71
1991,61.26,4.62,60.59,65.21,7.43,0.52,93.26,55.95,44.05,126.0,18.46,488.59,60.22,83.59,0.48,,,6.01,0.0,36.89,29.89,34.02,0.43,12.87,6659,5987,8793,3852,131,311,604
1991,60.51,4.32,64.01,63.87,6.85,0.54,94.83,57.44,42.56,148.75,21.24,641.66,66.44,94.32,0.45,,,25.83,30.2,91.29,20.55,27.98,1.9,20.92,9623,9244,12966,5901,204,368,592
1991,59.27,4.5,69.86,61.68,6.6,0.58,86.26,63.44,36.56,205.37,33.27,961.89,66.08,93.05,0.61,,,25.66,38.1,52.73,37.33,30.9,0.0,20.01,5612,5228,6023,4817,106,309,571
1991,58.34,6.18,74.5,60.03,2.62,0.47,93.3,53.63,46.37,124.92,32.73,476.4,67.28,86.22,0.38,,,11.38,0.0,29.54,54.52,32.91,1.41,5.21,4533,3999,6749,1783,46,241,556
1991,59.11,5.34,70.65,61.4,5.89,0.5,92.79,55.97,44.03,142.76,32.75,585.16,69.82,91.15,0.43,,,25.33,23.51,58.72,32.01,23.76,0.41,12.42,40200,39855,35000,45055,146,325,569
1991,61.98,4.77,57.42,66.5,7.7,0.48,89.48,52.8,47.2,170.3,36.5,653.66,73.18,110.15,0.39,,,17.91,0.0,24.23,36.56,33.83,0.51,8.46,6688,6024,12712,0,99,288,616
1991,61.8,5.22,58.18,66.18,6.02,0.54,97.4,58.06,41.94,96.12,13.46,412.42,54.71,66.86,0.5,,,11.6,0.0,10.15,46.27,35.09,1.55,19.97,3639,3319,3774,3184,59,258,613
1991,61.22,4.83,60.78,65.14,6.66,0.54,90.11,59.32,40.68,195.08,38.17,882.43,76.4,104.45,0.51,,,17.31,0.0,38.07,48.47,32.58,0.66,7.2,7310,6569,13879,0,88,293,604
1991,62.38,6.33,55.69,67.21,4.41,0.53,91.86,58.41,41.59,146.19,32.83,649.68,69.96,89.88,0.47,,,11.46,27.06,34.34,51.84,23.63,0.29,10.69,36771,35369,43421,28719,58,284,623
1991,64.41,5.58,47.44,70.82,5.69,0.53,93.25,58.44,41.56,154.48,31.38,685.77,70.69,93.01,0.48,,,8.57,0.0,23.94,32.59,28.97,0.43,10.1,7336,6781,10330,3787,0.08,336,657
1991,63.05,6.45,52.88,68.41,4.41,0.59,100.0,62.36,37.64,79.29,12.9,377.61,55.89,85.11,0.6,,,2.61,0.0,18.06,67.47,31.95,1.05,25.19,5010,4400,9129,281,28,203,634
1991,63.68,6.02,50.31,69.53,5.98,0.49,91.88,54.67,45.33,141.42,29.27,538.68,67.29,93.71,0.41,,,12.94,0.0,28.07,28.32,32.41,0.58,27.54,6892,6354,8731,4515,75,324,645
1991,63.68,6.84,50.31,69.53,5.66,0.5,95.62,55.21,44.79,118.89,26.68,485.43,65.75,83.01,0.43,,,24.93,8.15,28.61,22.91,19.12,0.33,12.6,43170,42017,54909,30278,119,328,645
1991,61.71,5.48,58.58,66.02,5.65,0.52,86.64,57.38,42.62,153.51,28.96,613.94,67.07,88.13,0.47,,,2.43,0.0,24.76,28.56,37.72,0.0,17.37,5534,4627,10160,0,54,276,612
1991,65.6,3.56,42.93,72.94,6.79,0.58,85.44,63.12,36.88,239.77,42.38,1166.08,76.03,108.58,0.59,,,32.06,17.69,76.76,21.51,28.72,0.5,13.73,25265,25901,11341,39825,213,425,677
1991,59.64,7.91,68.1,62.33,4.24,0.52,93.87,57.35,42.65,129.48,26.17,551.41,65.13,84.68,0.46,,,19.05,31.73,35.72,49.78,30.11,0.39,13.9,23530,21922,30895,14557,0.08,279,577
1991,64.1,3.39,48.64,70.28,6.69,0.57,78.78,62.01,37.99,270.44,47.11,1271.83,80.35,115.73,0.56,,,35.89,53.9,88.72,23.97,25.15,0.0,14.8,50086,51985,9219,92852,256,424,652
1991,64.41,5.41,47.44,70.82,3.2,0.49,95.42,54.01,45.99,121.66,30.5,472.78,66.13,86.24,0.4,,,1.02,0.0,3.02,67.81,31.04,1.63,12.57,9163,8237,16665,735,19,179,657
1991,63.5,5.46,51.07,69.2,7.7,0.52,92.79,56.53,43.47,129.4,25.17,532.69,62.44,86.58,0.47,,,8.26,7.67,49.07,14.15,24.02,0.0,15.4,4322,4016,5683,2655,129,389,642
1991,63.36,3.38,51.64,68.95,6.49,0.53,84.33,58.8,41.2,219.78,44.16,945.44,78.0,109.98,0.48,,,33.23,49.17,64.92,32.51,33.69,0.23,19.18,21900,21581,13630,29851,188,371,639
1991,62.87,6.08,53.64,68.08,5.85,0.58,85.56,62.83,37.17,215.28,35.2,1060.5,71.66,103.62,0.59,,,0.05,2.42,48.95,40.91,35.97,0.0,8.67,7819,7428,7553,7694,59,287,631
1991,62.4,4.75,55.63,67.24,2.5,0.64,76.27,65.46,34.54,303.38,0.0,1573.09,56.79,96.27,0.51,,,20.07,0.0,47.71,68.3,35.01,0.0,3.46,3778,2071,5848,0,58,309,623
1991,60.88,4.44,62.3,64.54,6.11,0.59,87.46,63.22,36.78,262.27,38.88,1308.62,74.88,117.41,0.61,,,10.55,15.67,72.75,44.33,30.85,0.49,28.71,14141,12229,11296,15074,0.11,326,598
1991,58.6,6.97,73.19,60.03,2.78,0.54,91.32,59.73,40.27,167.81,32.75,775.01,72.47,95.24,0.52,,,2.92,0.0,15.64,73.77,20.88,0.99,7.3,7980,7224,11956,3248,55,229,0.56
1991,62.29,7.34,56.09,67.05,3.32,0.43,97.8,47.63,52.37,110.15,24.8,336.03,62.48,88.08,0.33,,,0.0,0.0,19.91,50.17,33.57,0.0,20.99,4265,3714,6326,1653,22,194,622
1991,61.65,5.69,58.85,65.91,7.01,0.55,93.75,59.89,40.11,96.01,15.33,397.84,49.73,63.38,0.49,,,15.0,0.0,74.21,20.09,29.55,0.64,24.91,10615,9887,12582,7920,151,339,611
1991,59.11,4.77,70.65,61.4,4.37,0.55,86.05,59.05,40.95,230.58,39.74,1051.2,76.7,116.89,0.54,,,6.94,9.89,66.41,48.58,33.89,0.32,19.87,12658,11704,12556,11806,111,299,569
1991,60.88,6.61,62.3,64.54,4.0,0.55,84.41,60.68,39.32,224.71,42.08,1004.82,78.13,106.65,0.53,,,5.03,0.0,20.14,54.57,32.89,0.0,7.81,6739,5564,12303,0,0.04,0.26,598
1991,58.34,5.12,74.5,60.03,6.69,0.44,99.87,49.07,50.93,76.32,16.41,263.47,55.93,64.25,0.26,,,2.35,0.0,63.92,27.69,28.38,0.0,9.49,1999,1934,2154,1779,77,281,556
1991,63.36,4.54,51.64,68.95,5.37,0.44,96.02,48.81,51.19,130.44,30.07,434.94,71.68,101.81,0.36,,,0.1,0.0,8.93,49.15,50.33,0.0,15.63,6031,5388,11419,0,18,209,639
1991,58.34,7.11,74.5,60.03,2.55,0.45,94.91,50.39,49.61,111.26,28.97,392.31,66.22,85.92,0.33,,,1.8,0.0,25.0,69.03,29.69,0.0,12.83,10725,9748,16522,3951,38,183,556
1991,60.13,5.05,65.75,63.21,6.06,0.51,87.94,55.8,44.2,198.38,39.09,805.09,77.47,109.48,0.44,,,3.41,0.0,39.96,50.37,37.89,0.0,12.24,6413,5945,7430,4928,46,235,586
1991,60.88,8.29,62.3,64.54,3.04,0.49,95.47,53.83,46.17,119.7,25.86,445.75,63.18,85.83,0.39,,,9.09,23.81,19.15,62.31,27.64,0.66,18.12,9927,9042,15408,3561,21,209,598
1991,59.64,5.4,68.1,62.33,5.28,0.56,90.7,60.84,39.16,171.0,34.38,799.64,68.6,94.67,0.53,,,19.34,6.32,61.63,29.91,29.25,0.53,13.33,13963,13344,14697,12610,144,341,577
1991,64.35,5.27,47.69,70.71,4.38,0.49,93.82,54.12,45.88,142.56,29.7,557.92,67.99,97.88,0.41,,,20.76,3.96,42.65,42.04,27.11,0.0,11.3,21322,20521,22046,19797,86,322,656
1991,65.15,4.9,44.63,72.51,5.29,0.48,90.03,54.68,45.32,158.98,40.9,618.22,76.83,98.24,0.39,,,6.8,11.44,30.32,30.13,24.76,0.0,13.93,3461,3207,5054,1614,116,327,669
1991,63.51,6.98,51.01,69.22,3.73,0.46,92.38,51.76,48.24,147.51,36.31,524.83,72.24,101.83,0.35,,,3.69,0.0,29.7,53.48,33.83,0.43,9.33,4775,4413,9188,0,31,268,642
1991,63.66,5.34,50.4,69.49,4.43,0.46,93.34,52.03,47.97,129.21,32.93,476.23,71.74,91.28,0.34,,,5.36,20.61,23.36,34.87,28.13,0.0,12.87,16079,15031,27086,4024,68,271,644
1991,63.05,4.67,52.88,68.41,6.07,0.58,81.18,62.34,37.66,263.77,40.33,1225.99,74.3,110.52,0.59,,,26.55,35.16,74.73,38.4,29.9,0.07,24.02,47083,44085,28981,62186,148,355,634
1991,61.22,4.87,60.78,65.14,5.39,0.53,91.84,57.51,42.49,130.71,20.88,541.29,63.81,82.34,0.48,,,10.99,9.37,34.54,49.82,35.74,1.6,14.54,15607,14534,21710,8431,57,258,604
1991,65.69,4.44,42.63,72.51,6.16,0.64,93.84,64.26,35.74,193.98,5.02,916.29,51.62,103.71,0.65,,,15.76,0.0,53.64,81.47,33.61,0.0,7.22,6501,3915,10415,0,61,242,678
1991,64.83,4.63,45.82,71.57,6.41,0.56,81.64,61.76,38.24,266.4,50.26,1265.82,83.42,121.24,0.55,,,21.74,7.58,71.65,32.33,31.97,0.43,20.06,14820,13881,6620,22081,103,367,664
1991,60.13,7.19,65.75,63.55,5.31,0.52,91.39,57.83,42.17,129.92,25.8,538.13,63.69,82.04,0.46,,,3.78,1.47,34.57,26.97,23.65,1.21,22.41,12119,11143,15289,7973,56,313,586
1991,64.1,6.53,48.64,70.28,5.69,0.44,92.4,50.87,49.13,129.92,35.18,455.88,73.55,94.81,0.33,,,5.69,0.0,14.56,27.79,20.27,0.8,13.85,8556,7919,13953,2522,55,0.3,652
1991,64.05,5.52,48.84,70.19,5.57,0.58,90.98,63.27,36.73,189.58,37.37,971.4,75.36,98.42,0.6,,,13.25,7.76,58.49,31.08,26.11,0.4,19.96,14747,14353,9960,19140,178,382,651
1991,62.51,5.89,55.15,67.44,6.44,0.43,96.71,48.52,51.48,105.38,28.05,349.92,68.57,85.33,0.32,,,6.99,0.0,55.35,13.95,27.82,0.0,15.85,3739,3592,4008,3323,88,342,625
1991,61.8,4.46,58.18,66.18,6.93,0.59,81.53,63.96,36.04,262.98,38.56,1289.64,75.25,106.83,0.63,,,32.09,42.86,83.81,30.61,24.07,0.47,22.08,62255,61413,21233,102435,243,401,613
1991,63.58,5.83,50.72,69.35,6.21,0.48,94.21,53.47,46.53,117.39,29.41,443.97,64.27,83.44,0.38,,,7.36,16.06,32.85,18.06,28.06,0.75,24.24,13435,12140,15923,9652,89,313,643
1991,62.29,5.59,56.09,67.05,6.08,0.52,89.32,56.77,43.23,137.7,23.9,556.52,65.37,85.5,0.44,,,10.68,1.95,58.61,23.7,28.55,0.0,8.89,10458,9629,12375,7712,0.12,337,622
1991,61.71,3.57,58.58,66.02,6.6,0.53,86.19,56.77,43.23,188.99,26.74,779.99,68.6,104.4,0.45,,,20.0,14.12,91.46,21.96,25.34,0.69,19.07,22238,22254,41619,2874,224,397,612
1991,63.14,5.95,52.54,68.56,4.46,0.72,88.95,73.24,26.76,218.71,2.91,1327.92,47.84,82.17,0.85,,,14.92,23.39,14.91,49.21,39.12,0.0,10.06,10532,9100,16523,3109,73,293,636
1991,57.84,8.29,77.07,59.15,0.99,0.48,97.49,52.17,47.83,110.92,21.74,415.8,67.61,84.51,0.37,,,1.19,0.56,17.12,88.87,24.49,0.0,9.03,7591,6947,12651,1887,18,177,547
1991,64.35,6.19,47.69,70.71,5.61,0.46,91.72,52.08,47.92,137.93,35.91,513.43,75.7,94.42,0.36,,,33.34,71.96,40.3,27.83,20.92,0.5,15.17,9413,9083,6740,11756,148,354,656
1991,61.39,5.93,60.01,65.44,5.61,0.5,92.47,55.01,44.99,146.79,31.35,585.75,69.37,95.51,0.42,,,10.37,20.65,25.13,44.56,24.48,1.0,12.08,20732,18570,29553,9748,65,289,607
1991,64.83,6.16,45.82,71.57,7.42,0.51,92.03,56.67,43.33,149.37,33.02,621.88,69.79,93.81,0.43,,,11.07,26.75,40.36,30.39,31.16,0.29,12.35,23527,21621,28161,16987,122,349,664
1991,64.41,6.11,47.44,70.82,4.31,0.63,93.86,66.29,33.71,174.26,25.32,952.19,64.05,89.95,0.74,,,9.84,1.79,26.08,47.0,28.83,0.39,13.53,11711,10656,18097,4270,65,305,657
1991,59.52,7.11,68.69,62.11,5.86,0.38,95.22,45.42,54.58,119.58,39.52,338.7,75.33,97.47,0.24,,,0.0,0.0,9.84,50.09,28.73,0.0,4.3,3572,3081,6653,0,0.05,229,575
1991,61.54,5.54,59.36,65.71,3.27,0.51,95.59,56.67,43.33,143.98,35.79,633.74,74.54,92.14,0.44,,,1.61,0.0,28.81,55.2,42.13,0.0,10.58,3882,3519,7400,0,35,238,609
1991,59.64,4.33,68.1,62.33,5.48,0.54,92.55,58.77,41.23,154.32,31.1,689.08,68.3,91.84,0.49,,,31.51,2.28,46.13,22.06,35.86,0.0,19.78,4815,4612,5044,4383,153,361,577
1991,68.63,4.77,32.57,78.22,4.33,0.52,66.98,55.69,44.31,357.61,58.32,1262.75,99.6,70.99,0.49,,,14.35,0.0,16.13,52.35,32.55,0.0,2.45,3694,2443,6137,0,131,377,727
1991,59.27,4.84,69.86,61.68,5.02,0.52,93.58,55.78,44.22,126.77,23.66,500.4,59.88,86.77,0.46,,,14.74,0.0,26.14,53.71,37.97,0.0,11.82,16441,15145,31585,0,32,222,571
1991,62.49,5.18,55.22,67.41,7.62,0.51,91.77,55.6,44.4,157.66,29.79,649.21,68.38,99.81,0.44,,,12.72,17.3,49.14,30.28,25.97,0.0,10.69,21818,20489,22160,20147,134,347,625
1991,63.58,7.16,50.75,69.34,5.1,0.48,88.72,53.04,46.96,154.44,36.97,574.39,71.62,99.87,0.39,,,14.09,0.0,15.28,46.79,17.46,0.0,8.92,9751,9041,13834,4958,66,268,643
1991,61.6,5.12,59.09,65.81,7.06,0.59,84.03,63.0,37.0,217.15,33.18,1033.52,67.34,98.49,0.62,,,17.75,26.52,47.34,24.43,27.81,0.39,17.5,20703,19996,19535,21163,192,0.39,0.61
1991,61.71,6.33,58.58,66.02,6.21,0.48,93.71,54.24,45.76,132.73,29.96,524.31,69.4,87.64,0.4,,,19.56,48.03,55.39,25.35,33.57,0.0,13.55,6761,6475,7234,6002,81,332,612
1991,62.4,4.7,55.63,67.24,4.68,0.56,81.45,61.18,38.82,252.32,41.83,1138.23,75.45,112.49,0.53,,,8.08,1.1,31.98,43.79,34.84,0.0,16.05,10810,8079,8012,10877,76,309,623
1991,60.81,5.58,62.62,64.41,4.75,0.66,94.07,69.82,30.18,116.96,11.87,671.43,47.64,59.4,0.76,,,2.64,0.0,5.39,64.82,37.05,0.0,14.27,13230,11756,20826,4160,69,257,597
